1:
 num     #instances         #bytes  class name (module)
 920:             4            128  org.apache.tomcat.util.http.SameSiteCookies
 921:             4            128  org.apache.tomcat.util.net.AbstractEndpoint$BindState
 922:             4            128  org.slf4j.helpers.Reporter$Level
 923:             8            128  org.springframework.boot.autoconfigure.condition.OnThreadingCondition
 924:             2            128  org.springframework.boot.autoconfigure.web.WebProperties$Resources$Cache$Cachecontrol
 925:             2            128  org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertyResolver
 926:             8            128  org.springframework.boot.logging.DeferredLogs$$Lambda/0x00007000010dcd48
 927:             2            128  org.springframework.boot.tomcat.autoconfigure.TomcatServerProperties$Accesslog
 928:             2            128  org.springframework.boot.web.server.autoconfigure.ServerProperties
 929:             2            128  org.springframework.boot.web.server.servlet.ServletWebServerSettings
 930:             4            128  org.springframework.cglib.proxy.MethodProxy
 931:             2            128  org.springframework.context.annotation.CommonAnnotationBeanPostProcessor
 932:             8            128  org.springframework.core.convert.support.CollectionToArrayConverter
 933:             8            128  org.springframework.core.convert.support.CollectionToStringConverter
 934:             2            128  org.springframework.core.task.SimpleAsyncTaskExecutor
 935:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToDateConverter
 936:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$CalendarToLongConverter
 937:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToCalendarConverter
 938:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$DateToLongConverter
 939:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToCalendarConverter
 940:             8            128  org.springframework.format.datetime.DateFormatterRegistrar$LongToDateConverter
 941:             4            128  org.springframework.http.converter.support.AllEncompassingFormHttpMessageConverter
 942:             8            128  org.springframework.util.PropertyPlaceholderHelper
 943:             8            128  org.springframework.web.accept.HeaderContentNegotiationStrategy
 944:             4            128  org.springframework.web.servlet.resource.PathResourceResolver
 945:             2            128  sun.security.jgss.SunProvider$ProviderService (java.security.jgss@25.0.4)
 946:             4            128  tools.jackson.core.TokenStreamFactory$Feature
 947:             4            128  tools.jackson.core.util.Separators$Spacing
 948:             4            128  tools.jackson.databind.cfg.DeserializerFactoryConfig
 949:             4            128  tools.jackson.databind.cfg.SerializerFactoryConfig
 950:             8            128  tools.jackson.databind.introspect.AnnotatedMethodMap
 951:             1            120  [Ljava.lang.classfile.Opcode$Kind; (java.base@25.0.4)
 952:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@25.0.4)
 953:             1            120  [Ljava.lang.reflect.ClassFileFormatVersion; (java.base@25.0.4)
 954:             5            120  [Ljava.time.ZoneOffset; (java.base@25.0.4)
 955:             1            120  ch.qos.logback.classic.LoggerContext
 956:             5            120  ch.qos.logback.core.pattern.parser.TokenStream$TokenizerState
 957:             5            120  ch.qos.logback.core.subst.Token$Type
 958:             5            120  com.fasterxml.jackson.annotation.Nulls
 959:             5            120  io.micrometer.common.util.internal.logging.WarnThenDebugLogger
 960:             5            120  io.micrometer.core.instrument.MeterRegistry$$Lambda/0x00007000014cbaf8
 961:             5            120  io.micrometer.core.instrument.MeterRegistry$1
 962:             5            120  io.micrometer.core.instrument.StrongReferenceGaugeFunction
 963:             5            120  jakarta.servlet.DispatcherType
 964:             5            120  jakarta.servlet.http.MappingMatch
 965:             3            120  java.lang.ThreadBuilders$VirtualThreadBuilder (java.base@25.0.4)
 966:             5            120  java.lang.ThreadLocal$ThreadLocalMap (java.base@25.0.4)
 967:             5            120  java.lang.classfile.AttributeMapper$AttributeStability (java.base@25.0.4)
 968:             3            120  java.lang.invoke.BoundMethodHandle$Species_LI (java.base@25.0.4)
 969:             3            120  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base@25.0.4)
 970:             1            120  java.lang.ref.Finalizer$FinalizerThread (java.base@25.0.4)
 971:             5            120  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@25.0.4)
 972:             5            120  java.time.format.SignStyle (java.base@25.0.4)
 973:             3            120  java.time.zone.ZoneRules (java.base@25.0.4)
 974:             1            120  java.util.logging.LogManager$Cleaner (java.logging@25.0.4)
 975:             5            120  java.util.regex.Pattern$CharProperty (java.base@25.0.4)
 976:             3            120  java.util.regex.Pattern$Loop (java.base@25.0.4)
 977:             5            120  java.util.stream.StreamOpFlag$Type (java.base@25.0.4)
 978:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@25.0.4)
 979:             5            120  jdk.internal.util.ReferencedKeyMap (java.base@25.0.4)
 980:             5            120  org.apache.catalina.webresources.EmptyResource
 981:             3            120  org.springframework.boot.actuate.endpoint.annotation.EndpointDiscoverer$EndpointBean
 982:             5            120  org.springframework.boot.actuate.endpoint.invoke.reflect.ReflectiveOperationInvoker
 983:             1            120  org.springframework.boot.loader.launch.LaunchedClassLoader
 984:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.ControllerEndpointHandlerMapping
 985:             1            120  org.springframework.boot.webmvc.actuate.endpoint.web.WebMvcEndpointHandlerMapping
 986:             5            120  org.springframework.context.annotation.FilterType
 987:             3            120  org.springframework.core.convert.Property
 988:             3            120  org.springframework.core.io.support.PathMatchingResourcePatternResolver
 989:             3            120  org.springframework.http.converter.json.JacksonJsonHttpMessageConverter
 990:             5            120  org.springframework.web.method.support.HandlerMethodArgumentResolverComposite
 991:             5            120  org.springframework.web.servlet.mvc.method.annotation.RequestAttributeMethodArgumentResolver
 992:             5            120  org.springframework.web.servlet.mvc.method.annotation.SessionAttributeMethodArgumentResolver
 993:             3            120  sun.util.locale.provider.LocaleResources (java.base@25.0.4)
 994:             3            120  tools.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo
 995:             3            120  tools.jackson.databind.PropertyMetadata
 996:             3            120  tools.jackson.databind.introspect.AnnotatedConstructor
 997:             5            120  tools.jackson.databind.introspect.MixInHandler
 998:             3            120  tools.jackson.databind.introspect.VisibilityChecker
 999:             1            112  [Ljava.time.LocalTime; (java.base@25.0.4)
1000:             2            112  [Ljavax.management.openmbean.OpenType; (java.management@25.0.4)
1001:             1            112  [Lorg.yaml.snakeyaml.tokens.Token$ID;
1002:             3            112  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@25.0.4)
1003:             2            112  [Ltools.jackson.databind.cfg.EnumFeature;
1004:             1            112  java.lang.ref.Reference$ReferenceHandler (java.base@25.0.4)
1005:             2            112  java.nio.DirectIntBufferRU (java.base@25.0.4)
1006:             2            112  java.security.Security$1 (java.base@25.0.4)
1007:             7            112  java.util.Collections$UnmodifiableCollection (java.base@25.0.4)
1008:             7            112  java.util.concurrent.ConcurrentHashMap$EntrySetView (java.base@25.0.4)
1009:             7            112  java.util.concurrent.CountDownLatch (java.base@25.0.4)
1010:             2            112  jdk.internal.classfile.impl.ClassFileImpl (java.base@25.0.4)
1011:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@25.0.4)
1012:             7            112  jdk.proxy2.$Proxy20 (jdk.proxy2)
1013:             7            112  jdk.proxy2.$Proxy21 (jdk.proxy2)
1014:             7            112  jdk.proxy2.$Proxy38 (jdk.proxy2)
1015:             7            112  jdk.proxy2.$Proxy62 (jdk.proxy2)
1016:             2            112  org.apache.catalina.loader.WebappLoader
